id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1329328037691703297,1329310640092037120,2020-11-19 13:07:56 India Standard Time,2020-11-19,13:07:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@vihananand Your work at DoSm,en,[],[],[],1,0,0,[],[],https://twitter.com/curiousharish/status/1329328037691703297,False,,0,,,,,,,,"[{'screen_name': 'vihananand', 'name': 'Vihan', 'id': '607133678'}]",,,,
1329311618195365889,1329311618195365889,2020-11-19 12:02:41 India Standard Time,2020-11-19,12:02:41,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@NotionHQ &gt; @googledocs,und,"[{'screen_name': 'googledocs', 'name': 'google docs', 'id': '488683847'}]",[],[],1,0,3,[],[],https://twitter.com/curiousharish/status/1329311618195365889,False,,0,,,,,,,,[],,,,
1329310640092037120,1329310640092037120,2020-11-19 11:58:48 India Standard Time,2020-11-19,11:58:48,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,How to find email ID of literally anyone?  It's simple uses SalesQL + LinkedIn,en,[],[],[],2,2,33,[],[],https://twitter.com/curiousharish/status/1329310640092037120,False,,0,,,,,,,,[],,,,
1329117341590851584,1329117341590851584,2020-11-18 23:10:42 India Standard Time,2020-11-18,23:10:42,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Twitter works on the principles of compounding.,en,[],[],[],0,0,11,[],[],https://twitter.com/curiousharish/status/1329117341590851584,False,,0,,,,,,,,[],,,,
1329117135923154944,1329117135923154944,2020-11-18 23:09:53 India Standard Time,2020-11-18,23:09:53,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,US election is more complex than Schrödinger equation,de,[],[],[],0,1,23,[],[],https://twitter.com/curiousharish/status/1329117135923154944,False,,0,,,,,,,,[],,,,
1329116747413164032,1329116747413164032,2020-11-18 23:08:21 India Standard Time,2020-11-18,23:08:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,KISS - Keep it simple stupid. It's a design principle to keep simplicity as the goal.  The masses LOVE simplicity. No wonder Apple has crazy sales in the US.,en,[],[],[],5,1,23,[],[],https://twitter.com/curiousharish/status/1329116747413164032,False,,0,,,,,,,,[],,,,
1329101666365235200,1329101666365235200,2020-11-18 22:08:25 India Standard Time,2020-11-18,22:08:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,People pay for perceived value,en,[],[],[],1,1,24,[],[],https://twitter.com/curiousharish/status/1329101666365235200,False,,0,,,,,,,,[],,,,
1328993231636336640,1328993231636336640,2020-11-18 14:57:32 India Standard Time,2020-11-18,14:57:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Content you watch on Youtube and Instagram determines who you are and who you'll become,en,[],[],[],4,5,73,[],[],https://twitter.com/curiousharish/status/1328993231636336640,False,,0,,,,,,,,[],,,,
1328710914883817472,1328710914883817472,2020-11-17 20:15:43 India Standard Time,2020-11-17,20:15:43,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Having the right mentors just accelerates your learning journey,en,[],[],[],5,8,104,[],[],https://twitter.com/curiousharish/status/1328710914883817472,False,,0,,,,,,,,[],,,,
1328343706424860672,1328334731465740288,2020-11-16 19:56:33 India Standard Time,2020-11-16,19:56:33,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@manan_0308 🔥🔥,und,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1328343706424860672,False,,0,,,,,,,,"[{'screen_name': 'manan_0308', 'name': 'Manan Agarwal', 'id': '786536970159730688'}]",,,,
1328334731465740288,1328334731465740288,2020-11-16 19:20:53 India Standard Time,2020-11-16,19:20:53,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,College introduced a procturing software that doesn't work on MacBook and iPhone.  🍎📈,en,[],[],[],3,0,33,[],[],https://twitter.com/curiousharish/status/1328334731465740288,False,,0,,,,,,,,[],,,,
1328329353369796609,1327960448755372032,2020-11-16 18:59:31 India Standard Time,2020-11-16,18:59:31,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@webcrxwler @tferriss @naval @warikoo @lexfridman Nice selection,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1328329353369796609,False,,0,,,,,,,,"[{'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}, {'screen_name': 'naval', 'name': 'Naval', 'id': '745273'}, {'screen_name': 'warikoo', 'name': 'Ankur Warikoo', 'id': '32379544'}, {'screen_name': 'lexfridman', 'name': 'Lex Fridman', 'id': '427089628'}]",,,,
1328322266896101378,1328288026359853056,2020-11-16 18:31:22 India Standard Time,2020-11-16,18:31:22,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@AK_23_10 I'm not at all intellectual but happy have a convo,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1328322266896101378,False,,0,,,,,,,,"[{'screen_name': 'AK_23_10', 'name': 'Aditya Khandekar', 'id': '1069648483882127361'}]",,,,
1328320780992532480,1328320780992532480,2020-11-16 18:25:27 India Standard Time,2020-11-16,18:25:27,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"Steve Jobs said that a product should be a natural extension of a human.  When I lose my phone, I feel as if I donated an organ. He was right!",en,[],[],[],1,4,44,[],[],https://twitter.com/curiousharish/status/1328320780992532480,False,,0,,,,,,,,[],,,,
1328319360788701185,1328319360788701185,2020-11-16 18:19:49 India Standard Time,2020-11-16,18:19:49,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,What's your screen time? Mine's 8 hrs,en,[],[],[],21,0,39,[],[],https://twitter.com/curiousharish/status/1328319360788701185,False,,0,,,,,,,,[],,,,
1328319245583753216,1328288026359853056,2020-11-16 18:19:21 India Standard Time,2020-11-16,18:19:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@manan_0308 I've literally seen so many of your stories haha,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1328319245583753216,False,,0,,,,,,,,"[{'screen_name': 'manan_0308', 'name': 'Manan Agarwal', 'id': '786536970159730688'}]",,,,
1328319239166443520,1328288026359853056,2020-11-16 18:19:20 India Standard Time,2020-11-16,18:19:20,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@AK_23_10 People who really care save your contact,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1328319239166443520,False,,0,,,,,,,,"[{'screen_name': 'AK_23_10', 'name': 'Aditya Khandekar', 'id': '1069648483882127361'}]",,,,
1328316914565672960,1328288026359853056,2020-11-16 18:10:06 India Standard Time,2020-11-16,18:10:06,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@AvsSridhar2 Yes, main reason",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1328316914565672960,False,,0,,,,,,,,"[{'screen_name': 'AvsSridhar2', 'name': 'Avs Sridhar', 'id': '1229110314509037568'}]",,,,
1328288026359853056,1328288026359853056,2020-11-16 16:15:18 India Standard Time,2020-11-16,16:15:18,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,WhatsApp stories are underrated. Best way of reaching out to people who actually care.,en,[],[],[],4,0,26,[],[],https://twitter.com/curiousharish/status/1328288026359853056,False,,0,,,,,,,,[],,,,
1328278175277744129,1328278175277744129,2020-11-16 15:36:09 India Standard Time,2020-11-16,15:36:09,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Installing Ad blocker as a Youtube creator is suicide,en,[],[],[],2,0,17,[],[],https://twitter.com/curiousharish/status/1328278175277744129,False,,0,,,,,,,,[],,,,
1328276586806734848,1328276586806734848,2020-11-16 15:29:51 India Standard Time,2020-11-16,15:29:51,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,I'm so tired of Dropshipping BlUePriNt Ads on YouTube,en,[],[],[],0,0,8,[],[],https://twitter.com/curiousharish/status/1328276586806734848,False,,0,,,,,,,,[],,,,
1328256694552457217,1327960448755372032,2020-11-16 14:10:48 India Standard Time,2020-11-16,14:10:48,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@PatFlynn @mastertheseo @tferriss Thanks for the reply. Might be because I didn't dive deep into your content. I love the fact that you said it's ""active"" at the beginning. Makes total sense.",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1328256694552457217,False,,0,,,,,,,,"[{'screen_name': 'PatFlynn', 'name': 'Pat Flynn', 'id': '14255759'}, {'screen_name': 'mastertheseo', 'name': 'Bitu Rauth', 'id': '704345197727985665'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328256089545003009,1327960448755372032,2020-11-16 14:08:24 India Standard Time,2020-11-16,14:08:24,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunal_tilaganji @tferriss That's cool too,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1328256089545003009,False,,0,,,,,,,,"[{'screen_name': 'kunal_tilaganji', 'name': 'Kunal Tilaganji', 'id': '1308830158611124224'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328256051284639744,1327960448755372032,2020-11-16 14:08:15 India Standard Time,2020-11-16,14:08:15,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@_A_kasH @tferriss Lovely,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1328256051284639744,False,,0,,,,,,,,"[{'screen_name': '_A_kasH', 'name': 'Akash Singh 👨\u200d💻📚', 'id': '1281999080269312000'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328254078489559040,1328254078489559040,2020-11-16 14:00:24 India Standard Time,2020-11-16,14:00:24,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Discord is building the new Internet,en,[],[],[],0,2,9,[],[],https://twitter.com/curiousharish/status/1328254078489559040,False,https://twitter.com/pratikpoddar/status/1328152776874942466,0,,,,,,,,[],,,,
1328178643370033155,1327960448755372032,2020-11-16 09:00:39 India Standard Time,2020-11-16,09:00:39,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@IamVamsiAkula @tferriss Oh great. Popular YTbers,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1328178643370033155,False,,0,,,,,,,,"[{'screen_name': 'IamVamsiAkula', 'name': 'Vamsi akula', 'id': '1243112494324797440'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328178582087102470,1327960448755372032,2020-11-16 09:00:24 India Standard Time,2020-11-16,09:00:24,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@JaideepPenta @tferriss He's a great speaker and salesperson,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1328178582087102470,False,,0,,,,,,,,"[{'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328178455813341184,1327960448755372032,2020-11-16 08:59:54 India Standard Time,2020-11-16,08:59:54,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mastertheseo @tferriss @PatFlynn Yeah but I just don't believe in passive income. There's no easy money,en,[],[],[],2,0,1,[],[],https://twitter.com/curiousharish/status/1328178455813341184,False,,0,,,,,,,,"[{'screen_name': 'mastertheseo', 'name': 'Bitu Rauth', 'id': '704345197727985665'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}, {'screen_name': 'PatFlynn', 'name': 'Pat Flynn', 'id': '14255759'}]",,,,
1328178334019194881,1327960448755372032,2020-11-16 08:59:25 India Standard Time,2020-11-16,08:59:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@akshat_sengar @tferriss @Ishan739 Oh yeah!,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1328178334019194881,False,,0,,,,,,,,"[{'screen_name': 'akshat_sengar', 'name': 'Akshat Sengar', 'id': '1393409809899147269'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328178305216856064,1327960448755372032,2020-11-16 08:59:18 India Standard Time,2020-11-16,08:59:18,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@hi_aara @tferriss Mostly before sleeping,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1328178305216856064,False,,0,,,,,,,,"[{'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328178253085884418,1327960448755372032,2020-11-16 08:59:06 India Standard Time,2020-11-16,08:59:06,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@AvsSridhar2 @tferriss Yep. Both are good. Joe Rogan is too opiniated though haha,en,[],[],[],1,0,0,[],[],https://twitter.com/curiousharish/status/1328178253085884418,False,,0,,,,,,,,"[{'screen_name': 'AvsSridhar2', 'name': 'Avs Sridhar', 'id': '1229110314509037568'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}]",,,,
1328178126304595970,1327960448755372032,2020-11-16 08:58:36 India Standard Time,2020-11-16,08:58:36,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@yashhsm @tferriss @b50 Great. Will check it out. Thanks Yash,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1328178126304595970,False,,0,,,,,,,,"[{'screen_name': 'yashhsm', 'name': 'Yash Agarwal', 'id': '731711403984338944'}, {'screen_name': 'tferriss', 'name': 'Tim Ferriss', 'id': '11740902'}, {'screen_name': 'b50', 'name': 'Anupam Gupta', 'id': '11686132'}]",,,,
1327960448755372032,1327960448755372032,2020-11-15 18:33:37 India Standard Time,2020-11-15,18:33:37,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,What's your favorite podcast? I like @tferriss 's,en,"[{'screen_name': 'tferriss', 'name': 'tim ferriss', 'id': '11740902'}]",[],[],16,0,20,[],[],https://twitter.com/curiousharish/status/1327960448755372032,False,,0,,,,,,,,[],,,,
1327682222812323842,1327517801657974784,2020-11-15 00:08:03 India Standard Time,2020-11-15,00:08:03,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@nishchaymehta17 Ikr. I was in Pyjamas for most parts of the day,en,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1327682222812323842,False,,0,,,,,,,,"[{'screen_name': 'nishchaymehta17', 'name': 'Nishchay', 'id': '345301156'}]",,,,
1327463511383891969,1327463511383891969,2020-11-14 09:38:58 India Standard Time,2020-11-14,09:38:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,A very digital Diwali,tl,[],[],[],3,0,29,[],[],https://twitter.com/curiousharish/status/1327463511383891969,False,,0,,,,,,,,[],,,,
1327326247651733504,1327326247651733504,2020-11-14 00:33:32 India Standard Time,2020-11-14,00:33:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Nice list,en,[],[],[],0,0,3,[],[],https://twitter.com/curiousharish/status/1327326247651733504,False,https://twitter.com/join2manish/status/1327274242191151109,0,,,,,,,,[],,,,
1327324500535308288,1327324500535308288,2020-11-14 00:26:36 India Standard Time,2020-11-14,00:26:36,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,When live streams get too productive  https://t.co/pbRgFVp5Bl,en,[],[],['https://pbs.twimg.com/media/EmuamPhVQAADoH1.jpg'],0,1,10,[],[],https://twitter.com/curiousharish/status/1327324500535308288,False,,1,https://pbs.twimg.com/media/EmuamPhVQAADoH1.jpg,,,,,,,[],,,,
1327173425597616128,1327173425597616128,2020-11-13 14:26:17 India Standard Time,2020-11-13,14:26:17,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Financial literacy among students in India is very poor. Schools don't teach us about money.Having a live stream to discuss stock markets and basics of finance so that you know how to invest your money well.  SET REMINDERS:  https://t.co/L0xFjxNyhq  https://t.co/B1nntE856z,en,[],['https://youtu.be/KPP81LV7jcU'],['https://pbs.twimg.com/media/EmsRMjmUYAE7M3e.jpg'],0,2,20,[],[],https://twitter.com/curiousharish/status/1327173425597616128,False,,1,https://pbs.twimg.com/media/EmsRMjmUYAE7M3e.jpg,,,,,,,[],,,,
1327115716907057152,1327083653260660737,2020-11-13 10:36:58 India Standard Time,2020-11-13,10:36:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@roy_hardeep True,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1327115716907057152,False,,0,,,,,,,,"[{'screen_name': 'roy_hardeep', 'name': 'Hardeep Roy', 'id': '1309457766474559493'}]",,,,
1327083653260660737,1327083653260660737,2020-11-13 08:29:33 India Standard Time,2020-11-13,08:29:33,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"Keeping DMing and reach out to smart people. Shying away from asking questions is unwise. Also, getting seen zoned is not end of life.",en,[],[],[],1,0,21,[],[],https://twitter.com/curiousharish/status/1327083653260660737,False,,0,,,,,,,,[],,,,
1326182156184379397,1326159317507043328,2020-11-10 20:47:19 India Standard Time,2020-11-10,20:47:19,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunksed @Austen @LambdaSchool @StoaHQ Crazy!!,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1326182156184379397,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}, {'screen_name': 'Austen', 'name': 'Austen', 'id': '221838349'}, {'screen_name': 'LambdaSchool', 'name': 'Lambda School', 'id': '733318062754004992'}, {'screen_name': 'StoaHQ', 'name': 'Stoa School 🦁', 'id': '1310578301119864833'}]",,,,
1325131798955712512,1324259790592200704,2020-11-07 23:13:35 India Standard Time,2020-11-07,23:13:35,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@JinishaTejura @whiteHatSnr @AmanDhattarwal @lovebabbar3 @mehulmpt @Ishan739 @noahfromgoa @yashgeez @JoshuaFluke @coffeebreak_YT Lemme check,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1325131798955712512,False,,0,,,,,,,,"[{'screen_name': 'JinishaTejura', 'name': 'Jinisha Tejura', 'id': '1090576258717679616'}, {'screen_name': 'whiteHatSnr', 'name': 'Pradeep Poonia', 'id': '1300770487740456965'}, {'screen_name': 'AmanDhattarwal', 'name': 'Aman Dhattarwal', 'id': '1061741336083091457'}, {'screen_name': 'lovebabbar3', 'name': 'Lovebabbar', 'id': '1415916996'}, {'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'noahfromgoa', 'name': 'Noah Martins', 'id': '1121421764053987328'}, {'screen_name': 'yashgeez', 'name': 'Yash Garg', 'id': '1209608229455454208'}, {'screen_name': 'JoshuaFluke', 'name': 'Joshua Fluke', 'id': '188596850'}, {'screen_name': 'coffeebreak_YT', 'name': 'Coffeezilla', 'id': '915613265748795394'}]",,,,
1322910818585858048,1322910818585858048,2020-11-01 20:08:12 India Standard Time,2020-11-01,20:08:12,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"Damn, it's happening",en,[],[],[],0,0,7,[],[],https://twitter.com/curiousharish/status/1322910818585858048,False,https://twitter.com/SunburnFestival/status/1322789780153864193,0,,,,,,,,[],,,,
1322908281925296128,1303602834840023041,2020-11-01 19:58:07 India Standard Time,2020-11-01,19:58:07,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@PrajwalOfficial @TanayPatwa1 @palakzat  https://t.co/KLI1alqtVs,und,[],['http://Bit.ly/skill-hub'],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1322908281925296128,False,,0,,,,,,,,"[{'screen_name': 'PrajwalOfficial', 'name': 'Prajwal Shettigar 🚀🚀', 'id': '443543908'}, {'screen_name': 'TanayPatwa1', 'name': 'Tanay Patwa', 'id': '752234242965319680'}, {'screen_name': 'palakzat', 'name': 'Palak Zatakia', 'id': '2512638722'}]",,,,
1322600356413468678,1321712021016997888,2020-10-31 23:34:32 India Standard Time,2020-10-31,23:34:32,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@AANYA111 @kush_kunal Lol, thanks",en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1322600356413468678,False,,0,,,,,,,,"[{'screen_name': 'AANYA111', 'name': 'Aanya_Sah', 'id': '1273097408252166147'}]",,,,
1322401217352331266,1322401217352331266,2020-10-31 10:23:13 India Standard Time,2020-10-31,10:23:13,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Concert + Karoake night at Clinify's Discord  Join in today to have some fun    https://t.co/qtj8ErWaw7  https://t.co/ZRK5QoK4tg,en,[],['https://bit.ly/clinify-discord'],['https://pbs.twimg.com/media/Eloc5eKU8AEQc6K.jpg'],0,0,13,[],[],https://twitter.com/curiousharish/status/1322401217352331266,False,,1,https://pbs.twimg.com/media/Eloc5eKU8AEQc6K.jpg,,,,,,,[],,,,
1322076393434279936,1322076393434279936,2020-10-30 12:52:29 India Standard Time,2020-10-30,12:52:29,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"A lot of people force themselves to become a YouTuber in hopes of making money. If money is your only aim, then don't make videos. You won't produce quality content. Make videos to have an impact on people.",en,[],[],[],5,1,55,[],[],https://twitter.com/curiousharish/status/1322076393434279936,False,,0,,,,,,,,[],,,,
1322076301067386880,1321485678480293888,2020-10-30 12:52:07 India Standard Time,2020-10-30,12:52:07,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@yashhsm Better than most other ipl ads,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1322076301067386880,False,,0,,,,,,,,"[{'screen_name': 'yashhsm', 'name': 'Yash Agarwal', 'id': '731711403984338944'}]",,,,
1318617387755659264,1318617387755659264,2020-10-20 23:47:38 India Standard Time,2020-10-20,23:47:38,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Swiggy isn't a food delivery app. They are forming one of India's largest logistics network. Might become GoJek of South Asia,en,[],[],[],0,0,29,[],[],https://twitter.com/curiousharish/status/1318617387755659264,False,,0,,,,,,,,[],,,,
1314474174308442114,1284806653087383552,2020-10-09 13:23:59 India Standard Time,2020-10-09,13:23:59,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@shailesh_bhala  https://t.co/2H9MknwA5t,und,[],['http://huloq.com'],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1314474174308442114,False,,0,,,,,,,,"[{'screen_name': 'shailesh_bhala', 'name': 'Shailesh', 'id': '885421892835827712'}]",,,,
1314211552203997188,1314127666459471873,2020-10-08 20:00:25 India Standard Time,2020-10-08,20:00:25,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@kunksed @mehulmpt @Ishan739 @noahfromgoa Thanks for this Raj. You've been a great enabler,en,[],[],[],1,0,1,[],[],https://twitter.com/curiousharish/status/1314211552203997188,False,,0,,,,,,,,"[{'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}, {'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'noahfromgoa', 'name': 'Noah Martins', 'id': '1121421764053987328'}]",,,,
1314211486261075973,1314127666459471873,2020-10-08 20:00:09 India Standard Time,2020-10-08,20:00:09,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt @kunksed @rashi_kakkar @Ishan739 @noahfromgoa lol,und,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1314211486261075973,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'kunksed', 'name': 'Raj Kunkolienkar 🦁', 'id': '105437895'}, {'screen_name': 'rashi_kakkar', 'name': 'Rashi', 'id': '2347300981'}, {'screen_name': 'noahfromgoa', 'name': 'Noah Martins', 'id': '1121421764053987328'}]",,,,
1310464985655508992,1310217240826896384,2020-09-28 11:52:54 India Standard Time,2020-09-28,11:52:54,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ImMrVinayak @ConquestBITS This is amazing! Keep going,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1310464985655508992,False,,0,,,,,,,,"[{'screen_name': 'ImMrVinayak', 'name': 'Vinayak Aggarwal', 'id': '863407353705582594'}, {'screen_name': 'ConquestBITS', 'name': 'Conquest', 'id': '128154938'}]",,,,
1310463994960834563,1310461040128188417,2020-09-28 11:48:58 India Standard Time,2020-09-28,11:48:58,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@Mat_Sherman The email box is overlapping with the text above,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1310463994960834563,False,,0,,,,,,,,"[{'screen_name': 'Mat_Sherman', 'name': 'Mat Sherman', 'id': '2995012297'}]",,,,
1303190163330224128,1303038760213454849,2020-09-08 10:05:21 India Standard Time,2020-09-08,10:05:21,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@ImMrVinayak 🔥🔥,und,[],[],[],0,0,2,[],[],https://twitter.com/curiousharish/status/1303190163330224128,False,,0,,,,,,,,"[{'screen_name': 'ImMrVinayak', 'name': 'Vinayak Aggarwal', 'id': '863407353705582594'}]",,,,
1295296040623472641,1295162296042323969,2020-08-17 15:16:56 India Standard Time,2020-08-17,15:16:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt @SlackHQ They actually replied 😂,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1295296040623472641,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}, {'screen_name': 'SlackHQ', 'name': 'Slack', 'id': '1305940272'}]",,,,
1292386038313230337,1292217451552227328,2020-08-09 14:33:37 India Standard Time,2020-08-09,14:33:37,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@mehulmpt Good for India ig,en,[],[],[],0,0,0,[],[],https://twitter.com/curiousharish/status/1292386038313230337,False,,0,,,,,,,,"[{'screen_name': 'mehulmpt', 'name': 'Mehul Mohan', 'id': '489468287'}]",,,,
1292217451552227328,1292217451552227328,2020-08-09 03:23:43 India Standard Time,2020-08-09,03:23:43,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,Byju's has raised more than Coursera and Udemy combined,en,[],[],[],2,0,32,[],[],https://twitter.com/curiousharish/status/1292217451552227328,False,,0,,,,,,,,[],,,,
1292031772650164224,1291826705217142784,2020-08-08 15:05:54 India Standard Time,2020-08-08,15:05:54,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,@vihananand Amazing 👌👌,en,[],[],[],0,0,1,[],[],https://twitter.com/curiousharish/status/1292031772650164224,False,,0,,,,,,,,"[{'screen_name': 'vihananand', 'name': 'Vihan', 'id': '607133678'}]",,,,
1288032681440075777,1287795872516825088,2020-07-28 14:14:56 India Standard Time,2020-07-28,14:14:56,+0530,1213353622576123905,curiousharish,Harish Uthayakumar,,"@DulaniSunny @udemy Hey, yes ig",en,[],[],[],1,0,0,[],[],https://twitter.com/curiousharish/status/1288032681440075777,False,,0,,,,,,,,"[{'screen_name': 'DulaniSunny', 'name': 'Sunny Dulani', 'id': '1026495601515610113'}, {'screen_name': 'udemy', 'name': 'Udemy', 'id': '70266297'}]",,,,
